customer_id,first_name,last_name,email,phone_number,age,gender,location,branch,account_number,account_type,account_created_date,income,account_balance,avg_monthly_balance,credit_score,mobile_app
100319,Arya,Das,pari.agarwal319@ixc.com,9671446948,58,Male,Ahmedabad,Ahmedabad,1003192411,Current,7/9/2021,13305.65,63763.64,54288.59,472,FALSE
100320,Bhavya,Jain,ananya.ghosh320@ixc.com,9961718750,56,Female,Thane,Thane,1003202411,Current,5/12/2016,10077.77,24148.43,14629.32,673,FALSE
100321,Ayaan,Nambiar,haniya.batra321@ixc.com,9750610135,22,Female,Patna,Patna,1003212411,Current,6/1/2017,76909.47,37695.31,21102.76,381,TRUE
100322,Rehan,Bansal,gayatri.chadha322@ixc.com,9620006196,20,Female,Vadodara,Vadodara,1003222411,Current,1/12/2016,94224.97,21089.92,16021.86,688,FALSE
100323,Parth,Bhatt,eshani.joshi323@ixc.com,9796146327,45,Female,Visakhapatnam,Visakhapatnam,1003232411,Current,5/11/2009,54056.87,27491.96,20081.46,741,FALSE
100324,Shiv,Gandhi,iraa.banerjee324@ixc.com,9937681598,36,Female,Bangalore,Bangalore,1003242411,Current,8/13/2010,88005.3,24623.06,18758.3,405,FALSE
100325,Kartik,Dave,bhavya.prasad325@ixc.com,9979962433,27,Female,Hyderabad,Hyderabad,1003252411,Savings,6/13/2016,76384.66,32276.84,21269.85,333,TRUE
100326,Aditya,Modi,zain.khurana326@ixc.com,9870032242,29,Male,Bhopal,Bhopal,1003262411,Savings,1/29/2001,20540.08,48890.95,41166.16,355,FALSE
100327,Umang,Modi,neel.goswami327@ixc.com,9764582972,24,Male,Chennai,Chennai,1003272411,Current,2/21/2020,46424.89,16671.67,14768.23,480,TRUE
100328,Priya,Vora,pratham.bansal328@ixc.com,9919464034,56,Male,Bhopal,Bhopal,1003282411,Current,11/11/2006,88316.36,50053.38,35457.93,773,FALSE
100329,Samar,Raza,adi.trivedi329@ixc.com,9631658150,46,Male,Bhopal,Bhopal,1003292411,Salary,5/19/2010,66493.49,33781.1,26328.31,822,FALSE
100330,Reyansh,Sood,adi.prasad330@ixc.com,9626905502,59,Male,Surat,Surat,1003302411,Current,10/6/2002,28521.43,18922.32,14786.82,753,FALSE
100331,Mahi,Shrivastava,samar.khurana331@ixc.com,9897565243,40,Male,Patna,Patna,1003312411,Current,3/20/2013,47502.8,39716.96,26326.54,652,TRUE
100332,Neil,Trivedi,ranveer.khan332@ixc.com,9867756936,25,Male,LuckFalsew,LuckFalsew,1003322411,Salary,9/29/2018,63957.97,29429.25,23631.37,526,FALSE
100333,Kiran,Ahuja,shanaya.acharya333@ixc.com,9922484213,19,Female,Patna,Patna,1003332411,Current,2/24/2014,70242.59,40632.75,27019.58,811,TRUE
100334,Eva,Goswami,aadi.naidu334@ixc.com,9652834850,36,Male,Surat,Surat,1003342411,Savings,1/31/2005,60620.25,75081.05,64399.01,,TRUE
100335,Advik,Pillai,tara.jain335@ixc.com,9735218047,65,Male,Bhopal,Bhopal,1003352411,Savings,9/29/2021,70277.03,53319.96,28935.45,458,FALSE
100336,Harsh,Choudhary,tara.shah336@ixc.com,9661785718,18,Male,Vadodara,Vadodara,1003362411,Current,6/18/2008,36234.36,48900.67,28027.36,326,FALSE
100337,Laksh,Malik,rishi.dwivedi337@ixc.com,9715814115,66,Male,Surat,Surat,1003372411,Savings,5/13/2014,99497.22,72189.77,49296.84,607,TRUE
100338,Umang,Mukherjee,kabir.ansari338@ixc.com,9750740771,18,Male,Mumbai,Mumbai,1003382411,Savings,7/17/2011,39829.89,35913.39,24727.74,797,FALSE
100339,Adi,Walia,avni.shah339@ixc.com,9985238445,31,Female,Indore,Indore,1003392411,Savings,6/8/2021,-50000,38280.75,29644.8,710,FALSE
100340,Neel,Das,rishi.chatterjee340@ixc.com,9931052127,45,Male,Pimpri-Chinchwad,Pimpri-Chinchwad,1003402411,Current,9/29/2017,12298.16,35947.22,32288.68,,FALSE
100341,Yuvan,Chadha,nitya.ansari341@ixc.com,9870359156,37,Male,Bhopal,Bhopal,1003412411,Salary,9/23/2017,53047.08,36005.61,30085.88,827,TRUE
100342,Priya,Sinha,arya.naidu342@ixc.com,9846951781,41,Male,Kanpur,Kanpur,1003422411,Current,12/27/2014,17602.93,43224.37,32835.5,716,TRUE
100343,Atharva,Singh,alia.raza343@ixc.com,9918418943,49,Female,Visakhapatnam,Visakhapatnam,1003432411,Current,8/28/2008,73153.74,24819.52,15759.29,434,FALSE
100344,Daksh,Mehta,hridaan.choudhary344@ixc.com,9834504714,28,Male,Bangalore,Bangalore,1003442411,Current,8/22/2017,11205.78,29575.93,24027.18,612,FALSE
100345,Mahi,Singh,pari.seth345@ixc.com,9729744629,44,Male,Thane,Thane,1003452411,Salary,10/12/2006,27094.23,46064.38,26912.13,758,FALSE
100346,Siddharth,Sen,kabir.dave346@ixc.com,9692778376,21,Male,Pimpri-Chinchwad,Pimpri-Chinchwad,1003462411,Current,4/27/2007,91200.02,33319.02,28460.72,594,TRUE
100347,Shaurya,Chatterjee,jayden.nambiar347@ixc.com,9724095772,58,Male,Thane,Thane,1003472411,Savings,1/25/2012,56964.11,105865.68,89812.14,396,FALSE
100348,Arnav,Bansal,kabir.pillai348@ixc.com,9977758211,29,Male,Pimpri-Chinchwad,Pimpri-Chinchwad,1003482411,Savings,3/22/2009,44948.94,29620.36,20516.86,819,TRUE
100349,Aarushi,Bhatt,aarush.sheikh349@ixc.com,9826720043,44,Male,Kanpur,Kanpur,1003492411,Current,10/19/2018,46466.11,36795.41,18520.12,614,FALSE
100350,Yuvraj,Gandhi,aarushi.sharma350@ixc.com,9874102790,69,Female,Indore,Indore,1003502411,Current,1/23/2018,50517.92,29031.9,23075.92,493,FALSE
100351,Bhavya,Mukherjee,tara.naidu351@ixc.com,9765470583,45,Female,Bangalore,Bangalore,1003512411,Savings,6/10/2000,27624.41,52348,43109.81,553,FALSE
100352,Arya,Chadha,rudra.pillai352@ixc.com,9976328190,25,Male,Jaipur,Jaipur,1003522411,Current,9/23/2012,94407.22,20641.82,10503.64,,FALSE
100353,Yuvraj,Iyer,aanya.thakur353@ixc.com,9634997837,64,Female,Thane,Thane,1003532411,Current,9/21/2020,20721.51,50000.05,38938.73,390,TRUE
100354,Dev,Verma,rehan.bansal354@ixc.com,9917664873,35,Male,Delhi,Delhi,1003542411,Savings,8/28/2010,32481.89,46231.92,41138.98,754,FALSE
100355,Shayna,Agarwal,zara.bhatt355@ixc.com,9631386776,65,Female,Surat,Surat,1003552411,Current,4/3/2002,74210.5,13803.99,8685.82,516,FALSE
100356,Navya,Mishra,jayden.walia356@ixc.com,9861671634,25,Male,Visakhapatnam,Visakhapatnam,1003562411,Savings,1/28/2013,13765.87,54551.58,41086.26,,TRUE
100357,Pranav,Sen,mihir.pillai357@ixc.com,9994733668,25,Male,Patna,Patna,1003572411,Current,3/9/2013,17376.39,17896.3,14465.92,565,TRUE
100358,Raina,Khurana,ananya.dhawan358@ixc.com,9616418305,9,Female,LuckFalsew,LuckFalsew,1003582411,Current,10/31/2007,71527.54,33692.1,25533.84,613,FALSE
100359,Avni,Agarwal,trisha.jain359@ixc.com,9948457942,62,Female,Mumbai,Mumbai,1003592411,Savings,8/25/2021,61304,95368.85,69302.7,660,FALSE
100360,Atharva,Pillai,trisha.upadhyay360@ixc.com,9717395566,56,Female,Pune,Pune,1003602411,Savings,9/18/2004,70583.01,75998.77,60302.22,617,FALSE
100361,Samar,Bajpai,bhavya.prasad361@ixc.com,9887417168,33,Male,Vadodara,Vadodara,1003612411,Current,2/12/2015,84738.59,41204.17,23142.43,758,TRUE
100362,Vihaan,Upadhyay,riya.raza362@ixc.com,9614700547,24,Female,Hyderabad,Hyderabad,1003622411,Salary,1/4/2010,94678.31,39190.77,28546.75,377,FALSE
100363,Jiya,Walia,luv.khanna363@ixc.com,9815270529,62,Male,,Vadodara,1003632411,Current,6/12/2017,29820.03,65356.16,34768.35,668,FALSE
100364,Ishan,Gandhi,ansh.khurana364@ixc.com,9895281899,70,Male,Indore,Indore,1003642411,Savings,2/24/2007,60808.27,49506.14,43775.05,445,TRUE
100365,Arjun,Goyal,neel.ahuja365@ixc.com,9766499437,30,Male,Nagpur,Nagpur,1003652411,Savings,9/2/2008,23521.62,71850.2,57948.15,743,FALSE
100366,Bhavya,Ansari,kabir.bajpai366@ixc.com,9769052092,28,Male,Hyderabad,Hyderabad,1003662411,Current,2/19/2020,91668.99,49590.75,31046.88,603,FALSE
100367,Reyansh,Bhatt,daksha.dubey367@ixc.com,9998707714,66,Female,Indore,Indore,1003672411,Savings,3/5/2019,55858.93,57461.63,50834.05,613,FALSE
100368,Ishan,Chakraborty,priya.gupta368@ixc.com,9665577881,56,Female,Jaipur,Jaipur,1003682411,Current,11/22/2009,14585.87,69832.08,61266.42,658,FALSE
100369,Yuvraj,Sheikh,mohan.khurana369@ixc.com,9720124003,54,Male,Patna,Patna,1003692411,Current,6/21/2014,69328.29,52261.85,28052.18,672,FALSE
100370,Arjun,Grover,harsh.choudhary370@ixc.com,9928565263,68,Male,LuckFalsew,LuckFalsew,1003702411,Current,12/7/2012,48297.73,24589.04,20245.05,435,FALSE
100371,Adi,Mehta,laksh.malik371@ixc.com,9954723678,70,Male,Kanpur,Kanpur,1003712411,Salary,12/22/2017,59858.66,71912.52,54141.31,567,TRUE
100372,Zain,Ahuja,adi.ansari372@ixc.com,9745093278,54,Male,Pimpri-Chinchwad,Pimpri-Chinchwad,1003722411,Savings,2/17/2012,82410.16,87771.86,61606.34,306,TRUE
100373,Rishi,Prasad,alisha.dwivedi373@ixc.com,9818863214,26,Female,Ahmedabad,Ahmedabad,1003732411,Current,1/26/2015,83368.01,22412.71,17462.82,533,FALSE
100374,Ritvik,Mehta,mahi.dutta374@ixc.com,9770254913,43,Female,Bhopal,Bhopal,1003742411,Savings,10/10/2002,23227.95,51033.7,44381.72,416,TRUE
100375,Jai,Rastogi,jai.bajpai375@ixc.com,9744439019,40,Male,Kanpur,Kanpur,1003752411,Current,9/27/2013,36927.17,32825.73,26953.81,467,FALSE
100376,Arya,Nair,diya.banerjee376@ixc.com,9826749429,61,Female,Kolkata,Kolkata,1003762411,Savings,1/10/2000,35050.65,99934.24,82750.91,369,TRUE
100377,Keyaan,Bansal,zain.rao377@ixc.com,9912442560,46,Male,Jaipur,Jaipur,1003772411,Current,11/20/2019,57798.49,40728.94,30514.81,750,FALSE
100378,Ananya,Arora,umang.singh378@ixc.com,9637429416,55,Male,Nagpur,Nagpur,1003782411,Current,2/11/2022,67429.26,32241.89,21133.21,309,TRUE
100379,Vivaan,Rastogi,daksh.mehta379@ixc.com,9934821541,36,Male,Mumbai,Mumbai,1003792411,Salary,5/10/2015,48168.97,31730.64,16982.5,471,TRUE
100380,Eshani,Thakur,mahi.singh380@ixc.com,9845816766,33,Female,Delhi,Delhi,1003802411,Current,11/6/2022,84366.32,42295.87,37998.52,493,FALSE
100381,Reyansh,Bajpai,amrita.reddy381@ixc.com,9669586158,42,Female,Pune,Pune,1003812411,Salary,7/3/2022,60918.31,27490.58,19471.22,391,FALSE
100382,Pari,Prasad,tara.banerjee382@ixc.com,9755791329,33,Male,Indore,Indore,1003822411,Salary,10/4/2011,73763.27,23865.31,17100.49,,FALSE
100383,Haniya,Seth,mohammed.khanna383@ixc.com,9780462347,45,Male,Ahmedabad,Ahmedabad,1003832411,Salary,3/12/2010,84822.83,34091.66,21376.8,,FALSE
100384,Haniya,Bhatia,aadi.ansari384@ixc.com,9857567244,44,Male,Indore,Indore,1003842411,Savings,12/29/2004,95780.35,22878.65,12643.16,310,TRUE
100385,Pari,Saxena,reyansh.meFalsen385@ixc.com,9774033741,54,Male,Vadodara,Vadodara,1003852411,Current,4/12/2010,43499.85,28712.8,22534.03,328,FALSE
100386,Manav,Trivedi,ishani.dave386@ixc.com,9734295884,28,Female,Ahmedabad,Ahmedabad,1003862411,Current,9/16/2001,33518.05,41126.06,36820.05,357,FALSE
100387,Rehan,Shah,rudra.bhatt387@ixc.com,9859128512,49,Male,Vadodara,Vadodara,1003872411,Salary,8/16/2014,82471.34,49572.23,32601.69,728,FALSE
100388,Neel,Tripathi,reyansh.ahuja388@ixc.com,9665904270,59,Male,Visakhapatnam,Visakhapatnam,1003882411,Current,6/22/2009,46952.03,61041.38,31479.08,825,FALSE
100389,Shayna,Yadav,adi.jain389@ixc.com,9942701252,46,Male,Jaipur,Jaipur,1003892411,Savings,11/1/2013,72869.51,67673.12,58298.38,713,FALSE
100390,Umang,Verma,,9793615619,25,Male,Visakhapatnam,Visakhapatnam,1003902411,Savings,2/17/2006,50729.71,25480.39,17364.18,842,FALSE
100391,Dhruv,Batra,vansh.acharya391@ixc.com,9884272593,34,Male,Bangalore,Bangalore,1003912411,Savings,3/16/2017,91536.2,50179.52,37816.74,801,TRUE
100392,Divij,Choudhary,hridaan.bhatia392@ixc.com,9969092939,28,Male,Vadodara,Vadodara,1003922411,Current,11/25/2007,16340,43510.3,36876.17,740,TRUE
100393,Avni,Bhatt,adi.shrivastava393@ixc.com,9941007573,37,Male,Jaipur,Jaipur,1003932411,Savings,2/27/2001,85982.56,53657.32,36672.47,787,FALSE
100394,Rishi,Goswami,zain.patel394@ixc.com,9733286651,49,Male,Vadodara,Vadodara,1003942411,Savings,4/18/2018,,40720.72,29275.62,518,FALSE
100395,Arya,Nair,advik.chakraborty395@ixc.com,9715912445,29,Male,Delhi,Delhi,1003952411,Savings,10/24/2012,52573.85,67446.68,58554.1,640,TRUE
100396,Ananya,Acharya,avni.agarwal396@ixc.com,9758891526,57,Female,Jaipur,Jaipur,1003962411,Savings,5/11/2007,48249.75,104830.98,84218.78,721,FALSE
100397,Aditya,Gupta,aryan.dave397@ixc.com,9845348496,25,Male,Ahmedabad,Ahmedabad,1003972411,Savings,9/20/2022,12161.56,33761.59,25374.92,315,FALSE
100398,Alisha,Joshi,trisha.luthra398@ixc.com,9837880784,45,Female,Jaipur,Jaipur,1003982411,Savings,10/5/2014,45024.3,43335.17,32620.25,543,FALSE
100399,Darsh,Dhawan,vansh.chadha399@ixc.com,9830782857,63,Male,Surat,Surat,1003992411,Current,1/19/2010,10592.45,54157.77,36048.3,746,FALSE
100400,Prisha,Chadha,zain.ghosh400@ixc.com,9784090018,58,Male,Mumbai,Mumbai,1004002411,Current,2/7/2011,18453.81,28889.61,18389.53,382,FALSE
100401,Keyaan,Joshi,aadi.trivedi401@ixc.com,9882206233,39,Male,Kolkata,Kolkata,1004012411,Current,8/27/2011,27177.26,30432.36,25748.51,490,FALSE
100402,Reyansh,Tripathi,alisha.pandey402@ixc.com,9870660253,51,Female,Delhi,Delhi,1004022411,Savings,3/2/2018,67582.45,62004.71,39772.19,827,FALSE
100403,Siya,Thakur,charvi.kumar403@ixc.com,9771308686,42,Female,LuckFalsew,LuckFalsew,1004032411,Savings,1/24/2013,42167.52,66214.29,51907.77,490,TRUE
100404,Alia,Shrivastava,ivan.chatterjee404@ixc.com,9833207842,46,Male,Kanpur,Kanpur,1004042411,Savings,2/19/2004,40884.22,33409.53,23466.78,461,FALSE
100405,Atharv,Rao,ishan.jain405@ixc.com,9893272244,48,Male,LuckFalsew,LuckFalsew,1004052411,Current,12/3/2004,68985.76,64831.5,37736.79,469,TRUE
100406,Ayush,Trivedi,tanya.seth406@ixc.com,9814727680,18,Female,Hyderabad,Hyderabad,1004062411,Savings,11/12/2020,26076.45,48009.15,36659.49,558,TRUE
100407,Rayaan,Banerjee,yuvraj.sheikh407@ixc.com,9730674431,38,Male,Kolkata,Kolkata,1004072411,Current,6/30/2011,25991.28,27509.51,15014.25,791,FALSE
100408,Siddharth,Yadav,mohan.mehta408@ixc.com,9868987688,52,Male,Kolkata,Kolkata,1004082411,Current,3/1/2022,27121.14,29697.49,18872.62,,FALSE
100409,Kiran,Chadha,vihaan.dave409@ixc.com,9915776717,24,Male,Delhi,Delhi,1004092411,Current,4/29/2000,74271.29,29021.63,19686.37,813,TRUE
100410,Pari,Mukherjee,bhumika.dutta410@ixc.com,9970965912,23,Female,Pimpri-Chinchwad,Pimpri-Chinchwad,1004102411,Current,10/20/2012,59803.3,43621.56,34203.07,850,TRUE
100411,Aarush,Shah,rohan.bansal411@ixc.com,9852098939,34,Male,Vadodara,Vadodara,1004112411,Current,5/4/2014,30592.79,19724.31,10377.87,537,TRUE
100412,Kian,Upadhyay,haniya.saxena412@ixc.com,9874901275,67,Female,Jaipur,Jaipur,1004122411,Savings,4/3/2001,59358.91,24931.89,15478.9,792,FALSE
100413,Reyansh,Grover,jai.chatterjee413@ixc.com,9761794584,33,Male,Vadodara,Vadodara,1004132411,Current,10/21/2016,55160.91,42883.77,34947.3,707,FALSE
100414,Om,Chakraborty,rudra.choudhary414@ixc.com,9673583032,49,Male,Patna,Patna,1004142411,Savings,8/11/2005,77319.66,53534.27,39578.08,532,FALSE
100415,Jiya,Bajpai,yuvraj.tripathi415@ixc.com,9619720907,49,Male,LuckFalsew,LuckFalsew,1004152411,Current,1/21/2006,47367.67,20446.92,15628.66,516,FALSE
100416,Umang,Nair,anvi.chadha416@ixc.com,9732082754,46,Female,Patna,Patna,1004162411,Savings,7/7/2009,34154.57,15675.53,10563.6,650,FALSE
100417,Shayna,Singh,ananya.arora417@ixc.com,9923696188,57,Female,Mumbai,Mumbai,1004172411,Salary,6/13/2012,70520.04,74389.88,40459.12,565,TRUE
100418,Bhavya,Arora,vivaan.rastogi418@ixc.com,9886426113,43,Male,Patna,Patna,1004182411,Current,2/9/2020,90948.59,15377.15,10054.17,622,FALSE
100419,Amaya,Nambiar,saanvi.nambiar419@ixc.com,9617703667,26,Female,Ahmedabad,Ahmedabad,1004192411,Savings,11/24/2003,20015.54,71757.84,39817.57,712,FALSE
100420,Advait,Ansari,gayatri.luthra420@ixc.com,9758790222,57,Female,Indore,Indore,1004202411,Savings,8/19/2009,37921.17,37972.7,31848.52,585,TRUE
100421,Ayush,Pathan,rishi.pandey421@ixc.com,9813592940,54,Male,Pimpri-Chinchwad,Pimpri-Chinchwad,1004212411,Salary,1/15/2006,37045.96,44923.38,35602.55,402,FALSE
100422,Tara,Bansal,haniya.seth422@ixc.com,9636331510,51,Female,Bangalore,Bangalore,1004222411,Current,11/7/2009,55928.49,52701.38,27463.2,401,FALSE
100423,Manav,Jain,darsh.acharya423@ixc.com,9855206260,48,Male,Visakhapatnam,Visakhapatnam,1004232411,Current,7/3/2021,16764.56,34421.62,21397.45,744,FALSE
100424,Daksh,Dwivedi,myra.dave424@ixc.com,9680471810,28,Female,Patna,Patna,1004242411,Salary,8/20/2003,19635.24,24798.63,20845.19,545,TRUE
100425,Amrita,Bhatt,pranav.pillai425@ixc.com,9689610350,34,Male,Pune,Pune,1004252411,Current,1/10/2012,32449.59,28311.82,17114.52,651,FALSE
100426,Shaurya,MeFalsen,avni.khanna426@ixc.com,9625576799,39,Female,Delhi,Delhi,1004262411,Savings,8/8/2020,31863.48,56014.39,42809.95,513,FALSE
100427,Mahi,Upadhyay,arjun.goyal427@ixc.com,9891119468,21,Male,Kanpur,Kanpur,1004272411,Salary,5/7/2010,87109.3,26416.56,22955.56,739,TRUE
100428,Krishna,Pillai,umang.shukla428@ixc.com,9766955789,34,Male,Bhopal,Bhopal,1004282411,Salary,1/1/2016,91968.36,61067.32,47214.23,348,TRUE
100429,Aarohi,Arora,shayna.yadav429@ixc.com,9845966851,57,Male,Indore,Indore,1004292411,Current,4/24/2016,14036,39754.44,30561.46,457,FALSE
100430,Laksh,Verma,arya.verma430@ixc.com,9682241550,53,Male,LuckFalsew,LuckFalsew,1004302411,Current,10/12/2008,43268.51,30376.11,18248.7,,TRUE
100431,Aditya,Seth,arya.reddy431@ixc.com,9774358471,60,Male,Vadodara,Vadodara,1004312411,Savings,2/12/2001,86124.48,84798.64,61600.07,,FALSE
100432,Nitya,Rao,atharva.verma432@ixc.com,9980918268,36,Male,Pune,Pune,1004322411,Salary,12/24/2020,59282.28,50139.51,40510.33,315,TRUE
100433,Avni,Pathan,laksh.choudhary433@ixc.com,9651102730,67,Male,Pune,Pune,1004332411,Current,1/14/2020,44411.33,32580.48,18905.4,324,FALSE
100434,Atharv,Mehta,luv.mehta434@ixc.com,9933449071,52,Male,Ahmedabad,Ahmedabad,1004342411,Savings,9/7/2000,77058.86,32591.05,26427.92,384,TRUE
100435,Charu,Dutta,saanvi.patel435@ixc.com,9938608399,60,Female,Delhi,Delhi,1004352411,Current,4/26/2004,16733.59,48993.35,32412.29,834,FALSE
100436,Yuvraj,Sharma,ayush.mukherjee436@ixc.com,9923014143,42,Male,Mumbai,Mumbai,1004362411,Savings,4/8/2016,59327.67,31268.29,27626.46,688,TRUE
100437,Kiran,Bhatt,bhavya.sinha437@ixc.com,,47,Male,Bangalore,Bangalore,1004372411,Current,2/27/2018,42704.98,41200.24,22359.67,407,FALSE
100438,Vivaan,Joshi,ananya.bhatt438@ixc.com,9630733172,26,Female,Kolkata,Kolkata,1004382411,Current,3/21/2000,80931.08,39587.24,27706.07,,FALSE
100439,Ishita,Nair,anika.gupta439@ixc.com,9894587075,21,Female,LuckFalsew,LuckFalsew,1004392411,Savings,12/6/2011,91443.22,58829.49,49892.11,348,FALSE
100440,Kabir,Prasad,pari.banerjee440@ixc.com,9762494669,20,Male,Bangalore,Bangalore,1004402411,Savings,8/7/2003,43834.68,50827.32,28915.64,,TRUE
100441,Hridaan,Yadav,bhumika.malhotra441@ixc.com,9799695254,57,Female,,Thane,1004412411,Savings,7/31/2016,83770.24,90052.93,60379.1,312,FALSE
100442,Rudra,Tripathi,tara.tiwari442@ixc.com,9744530450,25,Male,LuckFalsew,LuckFalsew,1004422411,Salary,5/10/2013,47815.99,32989.94,18358.73,576,TRUE
100443,Kyra,Sinha,daksh.walia443@ixc.com,9772490250,46,Male,Chennai,Chennai,1004432411,Current,2/29/2008,32716.36,40991,28480.01,817,TRUE
100444,Riya,Sheikh,reyansh.sood444@ixc.com,9984341410,44,Male,Jaipur,Jaipur,1004442411,Current,7/13/2001,93252.72,24115.33,18729.64,,FALSE
100445,Zara,Nambiar,luv.chadha445@ixc.com,9847350492,58,Male,Bangalore,Bangalore,1004452411,Current,2/10/2022,88147.19,80615.86,72128.05,511,FALSE
100446,Neel,Das,zara.chakraborty446@ixc.com,9722098828,21,Female,Pune,Pune,1004462411,Savings,10/26/2020,26788.47,56084.05,29009.26,697,FALSE
100447,Atharva,Dave,kavya.rastogi447@ixc.com,9914651179,39,Female,Pune,Pune,1004472411,Current,7/13/2018,23075.79,19441.19,10271.63,674,TRUE
100448,Amaya,Rastogi,pari.arora448@ixc.com,9790217829,44,Female,LuckFalsew,LuckFalsew,1004482411,Savings,7/17/2010,11442.98,41790.28,35436.26,714,FALSE
100449,Bhavya,Arora,kabir.dave449@ixc.com,9656800654,49,Male,Patna,Patna,1004492411,Current,9/6/2012,74432.46,18619.3,14016.77,604,FALSE
100450,Raina,Bhatia,aadi.thakur450@ixc.com,9640129642,62,Male,Delhi,Delhi,1004502411,Current,12/18/2012,21682.49,35302.48,28800.43,829,FALSE
100451,Bhavya,Rastogi,charu.saxena451@ixc.com,9719285110,53,Male,Patna,Patna,1004512411,Current,3/6/2000,98144.39,41029.11,27540.55,539,FALSE
100452,Aanya,Nambiar,rayaan.rastogi452@ixc.com,9771600652,32,Male,Patna,Patna,1004522411,Salary,2/21/2009,25755.93,83773.86,56151.86,512,FALSE
100453,Riya,Gupta,advik.malhotra453@ixc.com,9718921884,49,Male,Thane,Thane,1004532411,Savings,9/28/2010,77219.68,32825.84,24916.65,582,TRUE
100454,Rayaan,Luthra,sara.sheikh454@ixc.com,9971244171,63,Female,Chennai,Chennai,1004542411,Savings,10/22/2021,60826.39,33899.18,21972.37,441,FALSE
100455,Advik,Arora,aadi.choudhary455@ixc.com,9867007136,62,Male,Nagpur,Nagpur,1004552411,Current,6/7/2020,82205.03,45104.65,24012.98,567,FALSE
100456,Veer,Bhatt,divij.reddy456@ixc.com,9815536490,61,Male,Visakhapatnam,Visakhapatnam,1004562411,Current,7/18/2012,56968.05,23882.36,18717.44,836,TRUE
100457,Ansh,Dave,aadhya.grover457@ixc.com,9989175580,59,Female,Hyderabad,Hyderabad,1004572411,Salary,6/25/2014,91554.44,59135.55,35891.92,451,FALSE
100458,Ayush,Chatterjee,myra.nair458@ixc.com,9962208216,40,Female,Kanpur,Kanpur,1004582411,Savings,3/20/2022,10473.33,35792.32,24367.1,373,FALSE
100459,Falguni,Pandey,umang.nair459@ixc.com,9618608231,47,Male,Kolkata,Kolkata,1004592411,Current,4/21/2001,46884.77,26754.03,14960.36,,TRUE
100460,Advik,Walia,vedant.singh460@ixc.com,9760885153,44,Male,Jaipur,Jaipur,1004602411,Current,9/20/2010,55373.39,22277.9,13209.26,327,FALSE
100461,Ishaan,Das,arya.pandey461@ixc.com,9862199786,39,Male,Patna,Patna,1004612411,Savings,7/28/2012,40797.03,45750.5,37320.48,551,TRUE
100462,Charvi,Goyal,tara.gandhi462@ixc.com,9625927707,4,Female,Kanpur,Kanpur,1004622411,Current,7/7/2022,45660,46803.93,41621.91,621,FALSE
100463,Aarohi,Chawla,charu.mishra463@ixc.com,9614418603,33,Male,Chennai,Chennai,1004632411,Salary,8/4/2006,46034.27,24216.65,18555.31,315,FALSE
100464,Manav,Ghosh,ansh.goswami464@ixc.com,9823044891,28,Male,,Pimpri-Chinchwad,1004642411,Salary,8/19/2008,40022.04,28930.01,14514.7,322,FALSE
100465,Kabir,Desai,arya.khan465@ixc.com,9795853838,36,Male,Bhopal,Bhopal,1004652411,Savings,6/27/2000,71425.35,30132.83,16746.9,508,FALSE
100466,Tara,Batra,anika.tiwari466@ixc.com,9948374840,32,Female,Vadodara,Vadodara,1004662411,Current,9/26/2013,78353.97,21850.65,13354.48,331,TRUE
100467,Luv,Sinha,bhavya.goswami467@ixc.com,9930878913,50,Male,Bangalore,Bangalore,1004672411,Current,5/13/2014,59343.14,30306.02,23832.21,671,FALSE
100468,Raina,Naidu,amaya.sharma468@ixc.com,9843080411,40,Female,Jaipur,Jaipur,1004682411,Salary,8/29/2007,17564.24,60918.86,50043.27,547,TRUE
100469,Rohan,Verma,charu.bajpai469@ixc.com,9625423150,26,Male,Indore,Indore,1004692411,Current,11/4/2010,79053.4,45579.93,36575.42,,TRUE
100470,Krishna,Verma,riddhi.meFalsen470@ixc.com,9986262191,29,Female,Indore,Indore,1004702411,Savings,5/26/2008,42051.07,49987.59,41445.7,364,TRUE
100471,Shaurya,Choudhary,samar.shah471@ixc.com,9934107675,65,Male,Pimpri-Chinchwad,Pimpri-Chinchwad,1004712411,Current,7/1/2007,64695.77,47571.39,40772.23,336,FALSE
100472,Luv,Acharya,hamsini.das472@ixc.com,9862940864,25,Female,Mumbai,Mumbai,1004722411,Salary,11/22/2006,53715.79,42304.22,31778.86,371,FALSE
100473,Naksh,,advik.chopra473@ixc.com,9637867593,50,Male,Kanpur,Kanpur,1004732411,Current,11/10/2013,36343.17,16722.3,10185.02,670,FALSE
100474,Ishan,Chopra,myra.khan474@ixc.com,9665175994,51,Female,Jaipur,Jaipur,1004742411,Current,6/18/2022,98261.35,32073.05,26877.15,505,FALSE
100475,Jai,Kapoor,shanaya.prasad475@ixc.com,9898402755,52,Female,Hyderabad,Hyderabad,1004752411,Current,11/19/2022,18578.42,36433.65,21392.04,638,FALSE
100476,Disha,Desai,mihir.khurana476@ixc.com,9654812213,62,Male,Vadodara,Vadodara,1004762411,Current,1/7/2015,69840.5,49492.54,40921.2,419,FALSE
100477,Kian,Chawla,mohan.sinha477@ixc.com,9813088031,63,Male,Chennai,Chennai,1004772411,Savings,11/21/2021,89111.88,78436.29,69999.98,325,FALSE
